DestinationID,Name,State,Type,Popularity,BestTimeToVisit,latitude,longitude,visit_duration,rating,num_reviews
208,Jaipur City,Rajasthan,City,9.232664943302456,Oct-Mar,6.260550176910805,-75.58660972936232,115,3.8504563708753876,611
209,Kerala Backwaters,Kerala,Nature,7.650543289908463,Sep-Mar,6.194706158384622,-75.60383733337183,32,3.0751421807978145,726
210,Leh Ladakh,Jammu and Kashmir,Adventure,8.277611273067814,Apr-Jun,6.21028080514175,-75.53148754998422,105,3.255733602444835,900
211,Taj Mahal,Uttar Pradesh,Historical,8.188261257930963,Nov-Feb,6.249073378936659,-75.5885818697764,59,4.531093501031721,977
212,Goa Beaches,Goa,Beach,9.149424673009314,Nov-Mar,6.2633895197692695,-75.58606129756703,119,3.0000232695107325,968
213,Jaipur City,Rajasthan,City,7.971646077114067,Oct-Mar,6.259396125950261,-75.61483761788082,50,3.8331316569645844,969
214,Kerala Backwaters,Kerala,Nature,8.37824470003113,Sep-Mar,6.216626930946056,-75.551719045125,57,4.045020362171177,454
215,Leh Ladakh,Jammu and Kashmir,Adventure,7.584036611041155,Apr-Jun,6.265417922134754,-75.56183177742184,119,3.1092688400019446,902
216,Taj Mahal,Uttar Pradesh,Historical,9.36720219996661,Nov-Feb,6.21792490874968,-75.60912303872112,91,4.946156325944665,447
217,Goa Beaches,Goa,Beach,9.14476464169103,Nov-Mar,6.226739969815927,-75.62296189543841,62,3.4522506624993436,741
218,Jaipur City,Rajasthan,City,9.034168574407344,Oct-Mar,6.2688491405118025,-75.56315006979253,114,3.6083974392725615,899
219,Kerala Backwaters,Kerala,Nature,9.23761035529466,Sep-Mar,6.259163289904722,-75.56574887857188,64,3.607885024510055,615
220,Leh Ladakh,Jammu and Kashmir,Adventure,8.869504608299943,Apr-Jun,6.279122341049418,-75.60387404730018,81,3.4608333242346996,466
221,Taj Mahal,Uttar Pradesh,Historical,8.719051821566694,Nov-Feb,6.259961289230034,-75.53611364377495,63,3.0029476441726226,624
222,Goa Beaches,Goa,Beach,8.240843057485613,Nov-Mar,6.251030860333548,-75.6160942108219,70,4.458689588175993,744
223,Jaipur City,Rajasthan,City,8.936949815863377,Oct-Mar,6.203567476782809,-75.58796651989573,80,4.9336909995985705,707
224,Kerala Backwaters,Kerala,Nature,8.077912596148288,Sep-Mar,6.230971580305943,-75.53683840798324,76,3.4485869665700903,990
225,Leh Ladakh,Jammu and Kashmir,Adventure,8.793334588772431,Apr-Jun,6.220720236768173,-75.58922726830738,111,4.326094383606845,705
226,Taj Mahal,Uttar Pradesh,Historical,7.721478393909334,Nov-Feb,6.218598964337908,-75.56734740523359,87,4.48379265391743,504
227,Goa Beaches,Goa,Beach,8.882153318904079,Nov-Mar,6.291501055475245,-75.59144056020372,104,4.69685075818105,683
228,Jaipur City,Rajasthan,City,8.534275498218907,Oct-Mar,6.233509772466676,-75.60377847976513,86,3.8452583940272183,256
229,Kerala Backwaters,Kerala,Nature,7.603935909874509,Sep-Mar,6.283404655517711,-75.53280223520402,52,3.6058618112808585,552
230,Leh Ladakh,Jammu and Kashmir,Adventure,7.619039723254248,Apr-Jun,6.257313862599727,-75.59026659936849,77,3.650590268046062,573
231,Taj Mahal,Uttar Pradesh,Historical,7.788256139986302,Nov-Feb,6.273681130354165,-75.54179007963208,51,4.425242666197025,866
232,Goa Beaches,Goa,Beach,8.789144742286863,Nov-Mar,6.244463709310519,-75.60820453941089,46,4.6335589330112725,597
233,Jaipur City,Rajasthan,City,7.782973981393143,Oct-Mar,6.251890388462636,-75.60988952959748,98,3.3632279355132053,906
234,Kerala Backwaters,Kerala,Nature,9.420960540403104,Sep-Mar,6.2434517693818865,-75.62808659171155,40,3.7418820163155306,448
235,Leh Ladakh,Jammu and Kashmir,Adventure,8.734064597506109,Apr-Jun,6.2137242987798045,-75.56603331746241,44,4.8038803934983,287
236,Taj Mahal,Uttar Pradesh,Historical,8.42477279242355,Nov-Feb,6.26644521152615,-75.59434736562761,120,4.613387039389479,561
237,Goa Beaches,Goa,Beach,8.160740974111713,Nov-Mar,6.222277236244086,-75.54476417501603,64,4.969716805524952,622
238,Jaipur City,Rajasthan,City,8.127785896913094,Oct-Mar,6.196631596643146,-75.58387900933084,62,4.5084965193641615,120
239,Kerala Backwaters,Kerala,Nature,8.757659224866991,Sep-Mar,6.258747229590717,-75.53438065720853,113,3.7863904020558445,394
240,Leh Ladakh,Jammu and Kashmir,Adventure,8.51845220238507,Apr-Jun,6.211911067940705,-75.61264744842968,45,4.181275667989276,842
241,Taj Mahal,Uttar Pradesh,Historical,7.668642704912232,Nov-Feb,6.288245858435292,-75.54433768320443,63,4.322028508494641,770
242,Goa Beaches,Goa,Beach,9.164688152340853,Nov-Mar,6.289592857700259,-75.55354031472082,95,3.156911632634248,200
243,Jaipur City,Rajasthan,City,9.068862539358657,Oct-Mar,6.2856864390220455,-75.55410781553559,69,4.088993918207731,499
244,Kerala Backwaters,Kerala,Nature,9.011521245140806,Sep-Mar,6.231215870025545,-75.5467216771883,57,4.418641656945219,703
245,Leh Ladakh,Jammu and Kashmir,Adventure,9.459953313645835,Apr-Jun,6.195745661652887,-75.5550976009057,76,3.3346426080021208,435
246,Taj Mahal,Uttar Pradesh,Historical,8.617311411386703,Nov-Feb,6.287031856258773,-75.56857796783686,68,4.5612634348511145,414
247,Goa Beaches,Goa,Beach,9.153509849210488,Nov-Mar,6.237018414831732,-75.61807551223175,99,4.1675455610282235,344
248,Jaipur City,Rajasthan,City,7.879027092891848,Oct-Mar,6.290865481904367,-75.62794738205088,102,4.9044435713951895,218
249,Kerala Backwaters,Kerala,Nature,8.89428404394321,Sep-Mar,6.2905619977089255,-75.53911521521843,49,3.0848445964137836,31
250,Leh Ladakh,Jammu and Kashmir,Adventure,9.151090722807776,Apr-Jun,6.2795009455467365,-75.56953496854793,30,3.530652275110934,687
251,Taj Mahal,Uttar Pradesh,Historical,8.041916757088895,Nov-Feb,6.223644889206959,-75.55154627090238,101,4.203107758599648,620
252,Goa Beaches,Goa,Beach,8.836459649194737,Nov-Mar,6.232709772860193,-75.58304776484874,116,3.593119824411861,217
253,Jaipur City,Rajasthan,City,8.125034098865065,Oct-Mar,6.279313667151686,-75.61946918110375,92,4.428848328142484,17
254,Kerala Backwaters,Kerala,Nature,9.143167495034348,Sep-Mar,6.225892200515628,-75.61868142077974,96,4.518010565043862,711
255,Leh Ladakh,Jammu and Kashmir,Adventure,8.59789687012441,Apr-Jun,6.211149274668609,-75.5626434712771,33,3.205031928132949,696
256,Taj Mahal,Uttar Pradesh,Historical,8.403655361533389,Nov-Feb,6.249880126245835,-75.58816941051005,87,4.027708928413535,794
257,Goa Beaches,Goa,Beach,8.284116199094758,Nov-Mar,6.287815477416078,-75.61114752732996,54,4.017781111182112,538
258,Jaipur City,Rajasthan,City,7.617165381372276,Oct-Mar,6.263802979667497,-75.58204054532585,76,3.738561540431082,611
259,Kerala Backwaters,Kerala,Nature,8.382675748307422,Sep-Mar,6.251206117008937,-75.62477910629248,67,4.865849725139344,662
260,Leh Ladakh,Jammu and Kashmir,Adventure,7.917003558302456,Apr-Jun,6.203917649377077,-75.57300285980855,44,4.655012639746443,666
261,Taj Mahal,Uttar Pradesh,Historical,8.083688761192684,Nov-Feb,6.255700722669917,-75.60430065955649,92,4.3944187638192735,175
262,Goa Beaches,Goa,Beach,7.758783397757156,Nov-Mar,6.293205385010427,-75.55144408993628,50,4.4286532714699955,858
263,Jaipur City,Rajasthan,City,9.407835019184882,Oct-Mar,6.2082084015236525,-75.60016380410764,86,3.9234322876262384,505
264,Kerala Backwaters,Kerala,Nature,8.025088514803304,Sep-Mar,6.246032965236374,-75.58567798509182,82,4.841989042193152,599
265,Leh Ladakh,Jammu and Kashmir,Adventure,9.1417227262193,Apr-Jun,6.281937307192796,-75.63003794600918,75,4.3891908545065705,438
266,Taj Mahal,Uttar Pradesh,Historical,8.91877315803813,Nov-Feb,6.268276861775421,-75.62395531122054,43,4.457962123311633,783
267,Goa Beaches,Goa,Beach,8.813848708103913,Nov-Mar,6.263901574099527,-75.59195064435933,105,4.7233818075746905,172
268,Jaipur City,Rajasthan,City,8.015626863328043,Oct-Mar,6.264448408398711,-75.58320611652829,46,3.548143178684382,375
269,Kerala Backwaters,Kerala,Nature,7.588087849193326,Sep-Mar,6.230149115121976,-75.57119794518806,68,4.6141418077334055,535
270,Leh Ladakh,Jammu and Kashmir,Adventure,8.434929744953086,Apr-Jun,6.22355918442645,-75.60203374212907,38,3.390481205912984,248
271,Taj Mahal,Uttar Pradesh,Historical,9.23228996203718,Nov-Feb,6.275136115547852,-75.56170181138734,106,3.6906839044897755,81
272,Goa Beaches,Goa,Beach,7.935193696560209,Nov-Mar,6.275211339467918,-75.54518776028108,108,3.671220908539685,454
273,Jaipur City,Rajasthan,City,9.324373462793442,Oct-Mar,6.28090723185801,-75.55321490111066,111,4.957050936778281,664
274,Kerala Backwaters,Kerala,Nature,7.777024607207728,Sep-Mar,6.285524055255648,-75.62723811746515,35,4.7130744474958535,831
275,Leh Ladakh,Jammu and Kashmir,Adventure,8.388578037562013,Apr-Jun,6.245334239886094,-75.58314930527422,120,4.4023397231805195,518
276,Taj Mahal,Uttar Pradesh,Historical,7.591070676890291,Nov-Feb,6.24435162946872,-75.62070698215818,52,4.45411352323078,804
277,Goa Beaches,Goa,Beach,8.694303252963497,Nov-Mar,6.274029517896678,-75.60699549841374,88,4.124145588805142,278
278,Jaipur City,Rajasthan,City,9.120385789350228,Oct-Mar,6.259196393077777,-75.53253374067329,120,4.894181334217038,762
279,Kerala Backwaters,Kerala,Nature,7.841206949727761,Sep-Mar,6.26439668772577,-75.61695044570985,75,3.992517505764723,424
280,Leh Ladakh,Jammu and Kashmir,Adventure,7.639341731351649,Apr-Jun,6.2737792669436105,-75.58131118465487,67,3.7610354197397893,254
281,Taj Mahal,Uttar Pradesh,Historical,9.43086446632471,Nov-Feb,6.2832005341817565,-75.56938442656818,43,3.326070673863182,684
282,Goa Beaches,Goa,Beach,8.888987617087139,Nov-Mar,6.227999515685154,-75.56095350294558,101,4.572411304522116,69
283,Jaipur City,Rajasthan,City,8.219242611520933,Oct-Mar,6.231758295263995,-75.5752351316513,91,4.468887864151183,15
284,Kerala Backwaters,Kerala,Nature,9.01486652208098,Sep-Mar,6.203598193984087,-75.63022291525807,64,3.7687100770482695,718
285,Leh Ladakh,Jammu and Kashmir,Adventure,8.992391383757372,Apr-Jun,6.252028014099618,-75.5985538691756,48,3.0503868279184587,991
286,Taj Mahal,Uttar Pradesh,Historical,9.362001470283614,Nov-Feb,6.197794227379674,-75.57942883566153,59,4.677994655436022,579
287,Goa Beaches,Goa,Beach,9.171525350501778,Nov-Mar,6.240759801813247,-75.62241335008551,107,3.022835966908147,826
288,Jaipur City,Rajasthan,City,8.1727822883656,Oct-Mar,6.248464463470758,-75.59613730687907,113,4.407399559258102,416
289,Kerala Backwaters,Kerala,Nature,7.844009444111711,Sep-Mar,6.222854125212828,-75.62787968912086,54,4.940514219452114,226
290,Leh Ladakh,Jammu and Kashmir,Adventure,7.934186545996741,Apr-Jun,6.253283326056901,-75.6233421502845,69,3.875322656296407,939
291,Taj Mahal,Uttar Pradesh,Historical,8.571800372009168,Nov-Feb,6.197250024993905,-75.59150767237983,117,3.4699468099919057,35
292,Goa Beaches,Goa,Beach,8.259128922273915,Nov-Mar,6.197934818874922,-75.61792842459569,43,4.409742020086764,824
293,Jaipur City,Rajasthan,City,7.534360802624437,Oct-Mar,6.276460056065966,-75.57444591517384,55,4.634256284031171,14
294,Kerala Backwaters,Kerala,Nature,8.553046939554307,Sep-Mar,6.230219064141126,-75.56225350308627,116,4.092860632155695,995
295,Leh Ladakh,Jammu and Kashmir,Adventure,9.301807912303714,Apr-Jun,6.206906051265189,-75.55114133008908,51,4.934070550512292,541
296,Taj Mahal,Uttar Pradesh,Historical,8.01345163279451,Nov-Feb,6.246424326005481,-75.61118497557551,77,3.1033374433159224,399
297,Goa Beaches,Goa,Beach,7.633292996550987,Nov-Mar,6.271199355309861,-75.61445174177409,112,4.0095911966090565,719
298,Jaipur City,Rajasthan,City,8.804695152197962,Oct-Mar,6.215782102749684,-75.62074321596656,80,4.4369078946451,580
299,Kerala Backwaters,Kerala,Nature,8.966364802325172,Sep-Mar,6.2564890475819,-75.56755697504563,32,4.725280942298358,457
300,Leh Ladakh,Jammu and Kashmir,Adventure,7.799198881540521,Apr-Jun,6.202734746499377,-75.56055242735131,71,3.3585112238155803,763
301,Taj Mahal,Uttar Pradesh,Historical,8.634308850859137,Nov-Feb,6.199368172116861,-75.62804138551743,48,4.600006963527363,155
302,Goa Beaches,Goa,Beach,7.64928107708147,Nov-Mar,6.247335463156815,-75.53757877537562,102,4.10541415143709,397
303,Jaipur City,Rajasthan,City,9.356796584275807,Oct-Mar,6.248263512161011,-75.62600287163485,57,3.793107363979926,794
304,Kerala Backwaters,Kerala,Nature,8.61120828898768,Sep-Mar,6.257942990149821,-75.57707036646988,113,3.263430057158187,258
305,Leh Ladakh,Jammu and Kashmir,Adventure,8.111872493591813,Apr-Jun,6.266809133372266,-75.5602939480549,74,4.730591517817825,535
306,Taj Mahal,Uttar Pradesh,Historical,8.4480644643696,Nov-Feb,6.291785207946254,-75.54410308762539,100,3.3145464163594305,471
307,Goa Beaches,Goa,Beach,8.41986035294417,Nov-Mar,6.24583003483012,-75.55979130678675,107,3.6195757184181985,22
308,Jaipur City,Rajasthan,City,8.122052827503532,Oct-Mar,6.226495647294125,-75.55102719169301,92,3.5800910639248738,912
309,Kerala Backwaters,Kerala,Nature,8.122685722841448,Sep-Mar,6.27371861947687,-75.59725498074572,102,4.742828068381709,393
310,Leh Ladakh,Jammu and Kashmir,Adventure,7.862071974081125,Apr-Jun,6.221283225126208,-75.54971748862535,48,4.345405988417796,565
311,Taj Mahal,Uttar Pradesh,Historical,8.093952306204637,Nov-Feb,6.238097142070564,-75.62318851536153,76,4.593362794382744,896
312,Goa Beaches,Goa,Beach,7.923067612961262,Nov-Mar,6.202045638134226,-75.54171833439395,43,3.500935797584998,408
313,Jaipur City,Rajasthan,City,8.160495549722198,Oct-Mar,6.196735074341546,-75.57644076238462,67,4.249748199213998,28
314,Kerala Backwaters,Kerala,Nature,7.923207093856658,Sep-Mar,6.290464841467792,-75.54947022300375,82,4.143491966287497,584
315,Leh Ladakh,Jammu and Kashmir,Adventure,7.746686189763855,Apr-Jun,6.277798012051221,-75.58596817154816,90,4.665660753576542,500
316,Taj Mahal,Uttar Pradesh,Historical,8.03328074273946,Nov-Feb,6.26379742060937,-75.56684223048035,65,4.812174120962521,760
317,Goa Beaches,Goa,Beach,8.61779577553025,Nov-Mar,6.235095294441427,-75.57855973390639,69,3.024313542954774,428
318,Jaipur City,Rajasthan,City,7.79913244942954,Oct-Mar,6.211529432007085,-75.55804104782446,110,4.348039838117585,346
319,Kerala Backwaters,Kerala,Nature,8.84963555984027,Sep-Mar,6.209843704267109,-75.62303700179693,59,3.1036715982394583,428
320,Leh Ladakh,Jammu and Kashmir,Adventure,8.353685271308148,Apr-Jun,6.219224289816459,-75.62516479160094,38,4.097717330154712,924
321,Taj Mahal,Uttar Pradesh,Historical,9.146376228258996,Nov-Feb,6.249122666470612,-75.60648967659898,93,3.5752654580873564,925
322,Goa Beaches,Goa,Beach,7.875971584786738,Nov-Mar,6.265659592270007,-75.61524553198868,62,3.6135531990442824,621
323,Jaipur City,Rajasthan,City,8.130587468948864,Oct-Mar,6.260219737671774,-75.54402164334077,81,3.705917006904713,684
324,Kerala Backwaters,Kerala,Nature,7.662104838922936,Sep-Mar,6.222193389694595,-75.6092786012642,118,4.242584898099221,937
325,Leh Ladakh,Jammu and Kashmir,Adventure,7.767402106418881,Apr-Jun,6.289686528066319,-75.53361347441808,43,3.6680999313375384,131
326,Taj Mahal,Uttar Pradesh,Historical,8.206421939119537,Nov-Feb,6.267989691669577,-75.59751042082289,104,4.465398101180561,441
327,Goa Beaches,Goa,Beach,8.382390141309063,Nov-Mar,6.249635405251141,-75.61298820843112,82,3.809054771147739,53
328,Jaipur City,Rajasthan,City,8.631489840212462,Oct-Mar,6.255372074623436,-75.55223014928575,88,3.136706400619917,881
329,Kerala Backwaters,Kerala,Nature,8.214897900478032,Sep-Mar,6.2361600062427796,-75.5653292224499,107,4.5675196849682145,929
330,Leh Ladakh,Jammu and Kashmir,Adventure,7.63573528781037,Apr-Jun,6.218973098950116,-75.58138042835468,70,3.571516649185412,326
331,Taj Mahal,Uttar Pradesh,Historical,9.082935360672389,Nov-Feb,6.229797267865126,-75.57566364490623,97,3.8655337591985255,390
332,Goa Beaches,Goa,Beach,8.942874660350423,Nov-Mar,6.2699846110464375,-75.55927982217277,97,4.370887766443803,154
333,Jaipur City,Rajasthan,City,7.632343966795443,Oct-Mar,6.195639348862976,-75.60835452586687,37,3.664912314297424,336
334,Kerala Backwaters,Kerala,Nature,8.710665370439624,Sep-Mar,6.205807264050692,-75.53156660839431,31,3.1131713122934315,372
335,Leh Ladakh,Jammu and Kashmir,Adventure,9.310237104496576,Apr-Jun,6.198800264202175,-75.53372068378532,115,3.747842094025627,59
336,Taj Mahal,Uttar Pradesh,Historical,9.26879230848542,Nov-Feb,6.198272880231897,-75.5661674313653,70,4.888897165388607,74
337,Goa Beaches,Goa,Beach,8.576362703436722,Nov-Mar,6.279746058401101,-75.61124575490707,84,4.283468794597116,364
338,Jaipur City,Rajasthan,City,8.139654822360953,Oct-Mar,6.264565785938003,-75.56317717575686,45,4.342958297334414,809
339,Kerala Backwaters,Kerala,Nature,8.568613099478302,Sep-Mar,6.241617382908733,-75.62398015910208,91,4.26456430727528,173
340,Leh Ladakh,Jammu and Kashmir,Adventure,9.051578730223218,Apr-Jun,6.203983416065101,-75.62813474977942,77,3.397984277918874,150
341,Taj Mahal,Uttar Pradesh,Historical,8.408281456588794,Nov-Feb,6.243361587511683,-75.60543171114887,59,3.83666772820456,975
342,Goa Beaches,Goa,Beach,9.379923842860553,Nov-Mar,6.241547177078057,-75.58493770432607,41,4.501879596726637,835
343,Jaipur City,Rajasthan,City,7.873481445510227,Oct-Mar,6.2115201869910015,-75.54437274945916,64,3.2027457951063183,137
344,Kerala Backwaters,Kerala,Nature,9.162324692301334,Sep-Mar,6.237585164923797,-75.55848309302337,40,3.5557055521794245,407
345,Leh Ladakh,Jammu and Kashmir,Adventure,9.315488065792977,Apr-Jun,6.234050473439738,-75.55692934788,93,3.5526382169317072,942
346,Taj Mahal,Uttar Pradesh,Historical,8.969950615777162,Nov-Feb,6.255785009805222,-75.58865066655518,79,3.8640378551890118,889
347,Goa Beaches,Goa,Beach,7.920959927553192,Nov-Mar,6.257709365086765,-75.5966065007453,114,4.960737481884371,472
348,Jaipur City,Rajasthan,City,8.013552975522641,Oct-Mar,6.198730400977205,-75.59409612370153,50,3.135005093367644,760
349,Kerala Backwaters,Kerala,Nature,8.18621530520951,Sep-Mar,6.231661261462647,-75.53243504362639,98,4.03740198876119,845
350,Leh Ladakh,Jammu and Kashmir,Adventure,7.950916521545693,Apr-Jun,6.256785991571424,-75.62718908085874,77,3.3587293640244207,817
351,Taj Mahal,Uttar Pradesh,Historical,8.488999182063221,Nov-Feb,6.244513625858009,-75.54449685038774,49,4.941353090819488,196
352,Goa Beaches,Goa,Beach,7.946596794608405,Nov-Mar,6.279848984118832,-75.57333245914276,96,3.2266070094549284,729
353,Jaipur City,Rajasthan,City,9.29747082018926,Oct-Mar,6.260069363161895,-75.58733845808104,73,3.8072020047231825,741
354,Kerala Backwaters,Kerala,Nature,7.760694703272286,Sep-Mar,6.2104934427081435,-75.55867423395848,62,4.475769969669212,921
355,Leh Ladakh,Jammu and Kashmir,Adventure,8.057546789498799,Apr-Jun,6.201256874740043,-75.58253310585752,102,4.409108856054891,199
356,Taj Mahal,Uttar Pradesh,Historical,8.606176983767309,Nov-Feb,6.258441927820631,-75.54385767619183,90,3.8454572737878645,397
357,Goa Beaches,Goa,Beach,8.314502184896275,Nov-Mar,6.196851131054163,-75.54112981359887,38,3.6930483359054365,438
358,Jaipur City,Rajasthan,City,7.738761292909418,Oct-Mar,6.252777558127346,-75.58902790731265,97,3.795224757105741,867
359,Kerala Backwaters,Kerala,Nature,7.832207353651939,Sep-Mar,6.288223024142496,-75.60351722027649,64,3.5285525263172786,293
360,Leh Ladakh,Jammu and Kashmir,Adventure,8.117132891287836,Apr-Jun,6.2517474177875885,-75.57196496714066,110,3.4106658774135994,873
361,Taj Mahal,Uttar Pradesh,Historical,8.134764369094412,Nov-Feb,6.2330169926206525,-75.53996366543832,117,3.96607939511778,246
362,Goa Beaches,Goa,Beach,8.908499371844,Nov-Mar,6.258528821844235,-75.61013378109944,94,3.5370675121352146,203
363,Jaipur City,Rajasthan,City,8.857005319987184,Oct-Mar,6.240025289049152,-75.56890334164365,37,3.5749233297945002,296
364,Kerala Backwaters,Kerala,Nature,8.029543990563425,Sep-Mar,6.248761678931594,-75.56804397799074,74,4.313512126949114,780
365,Leh Ladakh,Jammu and Kashmir,Adventure,8.878382688353271,Apr-Jun,6.288346480877653,-75.55788869775847,116,4.937074663399784,767
366,Taj Mahal,Uttar Pradesh,Historical,9.266030293290664,Nov-Feb,6.2328102637800775,-75.61804323148726,76,4.207274401118751,145
367,Goa Beaches,Goa,Beach,8.445148546462805,Nov-Mar,6.290319056382391,-75.55961750353178,69,3.153958934129933,801
368,Jaipur City,Rajasthan,City,8.00825181627746,Oct-Mar,6.284735064195607,-75.54029674793343,105,3.151167227708134,792
369,Kerala Backwaters,Kerala,Nature,7.526677667953975,Sep-Mar,6.21377911347893,-75.61323168911296,83,4.902846441691132,180
370,Leh Ladakh,Jammu and Kashmir,Adventure,8.35737821975577,Apr-Jun,6.201136130087517,-75.6074456675076,105,3.5945815806146673,168
371,Taj Mahal,Uttar Pradesh,Historical,8.32089647558579,Nov-Feb,6.204277800137743,-75.53406049059583,75,3.184133972164951,210
372,Goa Beaches,Goa,Beach,7.824610910350504,Nov-Mar,6.196022182565155,-75.61310230472904,76,4.198089174300764,496
373,Jaipur City,Rajasthan,City,9.276956975859664,Oct-Mar,6.203644296075593,-75.54576149066304,44,4.247297556580532,566
374,Kerala Backwaters,Kerala,Nature,9.27098132194643,Sep-Mar,6.262500677341636,-75.58197221435519,48,4.297009640237376,971
375,Leh Ladakh,Jammu and Kashmir,Adventure,8.44823537077092,Apr-Jun,6.201318864846023,-75.60647689255968,55,3.5348040557150826,785
376,Taj Mahal,Uttar Pradesh,Historical,9.483879397405463,Nov-Feb,6.226097563029376,-75.54412500987274,81,3.03022136842895,592
377,Goa Beaches,Goa,Beach,7.92228615054826,Nov-Mar,6.278687531096946,-75.58666947449973,51,4.930030738908943,513
378,Jaipur City,Rajasthan,City,9.36474701059834,Oct-Mar,6.196527193573583,-75.57971826460702,50,3.501786091382205,885
379,Kerala Backwaters,Kerala,Nature,7.710901822596214,Sep-Mar,6.275646848258893,-75.59527666306002,80,4.352052576105095,380
380,Leh Ladakh,Jammu and Kashmir,Adventure,8.658172608842527,Apr-Jun,6.22238547747734,-75.5719049148565,67,4.413259739757419,112
381,Taj Mahal,Uttar Pradesh,Historical,9.30052503102598,Nov-Feb,6.206016482762166,-75.6148476127415,49,4.220014834158971,134
382,Goa Beaches,Goa,Beach,8.487140997084705,Nov-Mar,6.263873716536415,-75.59209184633482,58,3.6258147884272964,322
383,Jaipur City,Rajasthan,City,8.70695511642636,Oct-Mar,6.257094284677988,-75.53425876776646,80,3.5421925075281315,985
384,Kerala Backwaters,Kerala,Nature,8.63256261554465,Sep-Mar,6.281947201352706,-75.60538665672988,33,4.195336565405406,807
385,Leh Ladakh,Jammu and Kashmir,Adventure,8.051203902011398,Apr-Jun,6.2677071043803885,-75.56552633354586,84,4.732191267223383,467
386,Taj Mahal,Uttar Pradesh,Historical,9.46333200145262,Nov-Feb,6.274548093038485,-75.59868099357753,100,4.893467457846791,239
387,Goa Beaches,Goa,Beach,8.763403696969464,Nov-Mar,6.222403457257131,-75.55385268743133,57,3.2118116088075155,667
388,Jaipur City,Rajasthan,City,9.151665484353009,Oct-Mar,6.211943954377973,-75.61811263392816,33,3.3096572251954397,891
389,Kerala Backwaters,Kerala,Nature,9.40914617773771,Sep-Mar,6.269261475164086,-75.53421789549215,51,4.889472517566159,206
390,Leh Ladakh,Jammu and Kashmir,Adventure,8.854728503825909,Apr-Jun,6.274883473926726,-75.58582104586164,105,4.473070456669586,894
391,Taj Mahal,Uttar Pradesh,Historical,8.937176476917816,Nov-Feb,6.293250514200068,-75.60759495366536,74,4.765987649659547,742
392,Goa Beaches,Goa,Beach,8.65903274744209,Nov-Mar,6.235461767691143,-75.623850325267,96,3.4052652682706865,432
393,Jaipur City,Rajasthan,City,8.429521721872453,Oct-Mar,6.231401808579278,-75.61422420949124,115,4.1751717422188035,581
394,Kerala Backwaters,Kerala,Nature,8.884525796968724,Sep-Mar,6.2718412960742,-75.5792226051444,95,4.402279188834948,619
395,Leh Ladakh,Jammu and Kashmir,Adventure,8.879069809066051,Apr-Jun,6.228280354025302,-75.59749968235687,117,4.3602237708939455,180
396,Taj Mahal,Uttar Pradesh,Historical,9.113864702192004,Nov-Feb,6.2872757325603565,-75.54831166341174,63,3.8163033817333964,391
397,Goa Beaches,Goa,Beach,8.739477476072606,Nov-Mar,6.280041275184302,-75.58811124763382,120,3.030789783382617,182
398,Jaipur City,Rajasthan,City,8.33295003386784,Oct-Mar,6.237099402737502,-75.60632857274123,84,4.165852113608526,672
399,Kerala Backwaters,Kerala,Nature,8.376325562448297,Sep-Mar,6.26928710677915,-75.5694855013396,30,3.5062030783592175,462
400,Leh Ladakh,Jammu and Kashmir,Adventure,9.120122756229376,Apr-Jun,6.269654287408469,-75.56052227831145,101,3.9005084922857804,359
401,Taj Mahal,Uttar Pradesh,Historical,8.033376557417458,Nov-Feb,6.204512386883594,-75.6144958092099,116,4.915162030167634,911
402,Goa Beaches,Goa,Beach,8.050919516333472,Nov-Mar,6.284455290667957,-75.61443807837117,67,3.798070635284869,961
403,Jaipur City,Rajasthan,City,8.578600554982318,Oct-Mar,6.244725237244786,-75.62753285730665,35,4.679603213328853,643
404,Kerala Backwaters,Kerala,Nature,9.28938699420442,Sep-Mar,6.276845746610775,-75.55755979849343,115,3.3770812114985023,503
405,Leh Ladakh,Jammu and Kashmir,Adventure,8.266309519533893,Apr-Jun,6.226204960103061,-75.56481954723782,54,4.344920996050058,629
406,Taj Mahal,Uttar Pradesh,Historical,8.13824601276976,Nov-Feb,6.283752322849621,-75.58373691242501,111,4.9540139088778865,13
407,Goa Beaches,Goa,Beach,8.685967653034197,Nov-Mar,6.233120167873417,-75.54678295510307,46,3.2037862017458734,102
408,Jaipur City,Rajasthan,City,7.789753610332566,Oct-Mar,6.19528376514803,-75.55063298470499,90,3.016639884454384,928
409,Kerala Backwaters,Kerala,Nature,7.695324251011531,Sep-Mar,6.284738197641927,-75.57266456356032,41,3.8671655852652287,15
410,Leh Ladakh,Jammu and Kashmir,Adventure,9.056239628784924,Apr-Jun,6.203328667678614,-75.54437287194867,35,3.1852509661027346,297
411,Taj Mahal,Uttar Pradesh,Historical,8.284126727805766,Nov-Feb,6.226131363759042,-75.61061587899631,119,4.4967686993524625,627
412,Goa Beaches,Goa,Beach,8.056589740959444,Nov-Mar,6.289206196705081,-75.62000803806022,56,4.829097327697118,155
413,Jaipur City,Rajasthan,City,9.164900243709798,Oct-Mar,6.289260714693755,-75.6042250388483,37,3.8680419454175174,792
414,Kerala Backwaters,Kerala,Nature,8.41852933200488,Sep-Mar,6.251543788812329,-75.62549131439107,112,3.517423284310882,433
